ID;login;NlogonAll;calendbinary;filterbinary;Nexport;topic1;Nactive1;topic2;Nactive2;topic3;Nactive3;diffdate;diffbill;fastbill;msignal;avgSectionbinary;avgNullSearchW;avgNullSearchM;avgEmptyStupid;Nlongfilter;NcontractAll;NcontractAllReq;NprotNotAll;NprotNotAllAuction;protContractRatio;is_loyality
494230;1;5;0;1;0;1;14;15;14;0;0;1.15844748858447;0;5;0;0.333333333333333;0.166666666666667;0.166666666666667;0;2;97;57;246;148;0.394308943089431;0
494576;1;228;0;1;104;34;9252;34;9252;33;9252;1.83561643835616;0.658385093167702;2;0;0.307692307692308;0.153846153846154;0.128205128205128;0.0769230769230769;20;3;3;13;1;0.230769230769231;1
494649;1;42;0;1;0;1;224;63;224;75;224;1.32557077625571;0;5;1;0.266666666666667;0;0;0.333333333333333;8;2;0;8;2;0.25;0
494932;1;64;0;1;0;74;84;45;84;72;84;1.15844748858447;0;7;0;0.529411764705882;0;0;0.294117647058824;10;0;0;0;0;0;0
495071;1;612;0;1;0;22;1875;22;1875;22;1875;2.04657534246575;0.0661322645290581;15;0;0.25;0.166666666666667;0.0833333333333333;0.0833333333333333;2;23;3;35;20;0.657142857142857;1
495098;1;1036;1;1;192;51;27372;51;27372;51;27372;1.96164383561644;1.11801242236025;1;0;0.142857142857143;0.0535714285714286;0.0357142857142857;0.178571428571429;32;370;54;206;108;1;1
495125;1;832;0;1;772;21;8810;21;8810;22;8810;1.03013698630137;0.045016077170418;13;0;0;0;0;0;0;0;0;0;0;0;1
495150;1;37;1;1;0;33;136;45;136;0;0;1.40776255707763;0;1;0;1;0.1;0.1;0.4;2;1;1;2;0;0.5;0
495160;1;746;0;1;1000;26;1048;26;1048;25;1048;1.83561643835616;0.93167701863354;3;0;0.5;0.0714285714285714;0.0714285714285714;0.214285714285714;9;27;1;119;107;0.226890756302521;1
495258;1;882;0;1;18;10;10419;10;10419;10;10419;1.97808219178082;июн.25;3;0;0.258064516129032;0;0;0.419354838709677;13;23;12;94;27;0.24468085106383;1
495370;1;106;0;1;0;50;229;70;229;45;229;0.375342465753425;9.6969696969697;4;0;0.2;0;0;0.8;1;0;0;1;0;0;0
49539;1;537;0;1;63;92;12507;92;12507;92;12507;3.03835616438356;1.80733944954128;2;0;0.274509803921569;0.0588235294117647;0.0196078431372549;0.333333333333333;49;194;85;766;270;0.253263707571802;0
495880;1;204;1;1;0;18;806;18;806;11;806;1.16438356164384;0.135048231511254;26;0;0.0689655172413793;0;0;0.275862068965517;9;1;0;1;0;1;1
496080;1;162;1;1;4;33;286;33;286;31;286;1.24931506849315;175.5;9;0;0.92;0.08;0.04;0.24;16;0;0;0;0;0;1
496139;1;36;0;1;0;28;71;90;71;25;71;1.54748858447489;0;2;0;0.0909090909090909;0;0;0.636363636363636;12;9;1;4;2;1;0
496389;1;728;1;1;64;29;38178;29;38178;33;38178;0.904109589041096;0.322097378277154;3;0;0.32258064516129;0.161290322580645;0.0967741935483871;0.258064516129032;26;1;0;12;0;0.0833333333333333;1
496775;1;246;0;1;2;26;664;26;664;27;664;0.975342465753425;9.33333333333333;1;0;0.352941176470588;0.0588235294117647;0.0588235294117647;0.411764705882353;7;0;0;1;1;0;1
49744;1;230;0;1;26;25;5794;25;5794;50;5794;0.950684931506849;0.0948905109489051;06.май;0;0.333333333333333;0.0666666666666667;0.0333333333333333;0.166666666666667;24;0;0;22;0;0;1
497633;1;356;0;1;1000;80;1272;80;1272;80;1272;4.02191780821918;июн.25;02.май;1;0.212121212121212;0.181818181818182;0.121212121212121;0.121212121212121;32;48;2;89;22;0.539325842696629;1
497821;1;306;0;1;0;25;1962;25;1962;29;1962;0.838356164383562;0.222222222222222;07.май;0;0;0;0;0;0;0;0;0;0;0;1
498066;1;112;0;1;0;28;228;45;228;33;228;1.99178082191781;10.9090909090909;7;0;0.583333333333333;0;0;0;7;8;1;7;5;1;0
49812;1;414;1;1;0;10;49665;10;49665;10;49665;2.06575342465753;0.294736842105263;11;0;0;0.0303030303030303;0;0.212121212121212;33;55;2;61;56;0.901639344262295;1
49830;1;10;0;0;0;22;41;0;0;0;0;1.30913242009132;0;13;0;0;0;0;0;0;0;0;0;0;0;0
498328;1;822;0;1;0;27;10971;27;10971;27;10971;2.07671232876712;0.172680412371134;1;0;0;0.0895522388059701;0.0597014925373134;0.223880597014925;44;6;0;5;4;1;1
498530;1;1158;0;1;48;36;9249;36;9249;36;9249;1.9972602739726;-0.369230769230769;8;0;0.217391304347826;0.0652173913043478;0;0.108695652173913;22;69;60;170;7;0.405882352941176;1
498598;1;306;1;1;0;30;1899;30;1899;30;1899;1.88493150684932;0.0436507936507936;7;0;0.125;0.125;0.125;0.125;5;16;1;4;1;1;1
498991;1;146;0;1;0;36;1412;36;1412;62;1412;0.997260273972603;0.0861538461538462;3;0;1;0;0;0;0;0;0;0;0;0;0
499648;1;972;1;1;315;32;104448;32;104448;32;104448;2.02465753424658;-0.373001776198934;8;0;0.0952380952380952;0.0952380952380952;0.0952380952380952;0.285714285714286;15;43;2;79;71;0.544303797468354;1
499677;1;286;0;1;6;0;0;0;0;0;0;0.961643835616438;0.15359477124183;9;0;1;0;0;0.666666666666667;0;7;1;6;5;1;0
499879;1;107;1;1;0;24;63;31;63;35;63;1.04109589041096;0.0708215297450425;13;0;0.148148148148148;0.0740740740740741;0.037037037037037;0.62962962962963;6;35;15;55;25;0.636363636363636;0
499904;1;424;0;1;0;85;3492;85;3492;85;3492;2.03013698630137;6.23529411764706;09.май;0;0;0;0;0;0;0;0;0;0;0;1
50000;1;178;0;1;0;45;1100;45;1100;73;1100;3.26301369863014;2.10344827586207;10;0;0.272727272727273;0.0909090909090909;0.0909090909090909;0.272727272727273;8;31;1;56;5;0.553571428571429;0
500068;1;130;1;1;0;15;1570;15;1570;45;1570;0.931506849315068;1.67005076142132;4;0;0;0.5;0.25;0.375;2;0;0;0;0;0;0
500298;1;210;0;1;0;18;1158;18;1158;19;1158;1.00821917808219;0.0492307692307692;4;0;0;0;0;0;0;31;18;72;27;0.430555555555556;1
500370;1;140;0;1;42;73;740;73;740;24;740;0.947945205479452;4.71739130434783;0;0;0.333333333333333;0.266666666666667;0.0666666666666667;0.533333333333333;7;0;0;0;0;0;0
501197;1;48;0;1;0;1;214;1;214;15;214;1.16392694063927;0;22;0;0;0.3;0.25;0.6;10;101;28;103;63;0.980582524271845;1
501352;1;819;0;1;9;15;135291;15;135291;15;135291;2.01643835616438;0.0833333333333333;1;0;0.4;0.1;0.1;0.2;6;7;1;6;5;1;1
501371;1;606;1;1;66;18;32968;18;32968;17;32968;0.961643835616438;3.55555555555556;2;0;0.107142857142857;0;0;0.25;17;35;16;24;0;1;1
501395;1;618;0;1;0;19;2944;19;2944;20;2944;2.36712328767123;-0.0139664804469274;4;0;0.0484848484848485;0.0848484848484849;0.0424242424242424;0.278787878787879;33;16;9;34;0;0.470588235294118;0
501400;1;70;1;1;4;72;112;72;112;74;112;0.991780821917808;0.150862068965517;1;0;0;0;0;0;0;3;1;10;6;0.3;1
50144;1;10;0;1;0;45;24;45;24;0;0;2.3013698630137;0.0912280701754386;2;0;0;0;0;0.5;2;10;0;25;25;0.4;0
501469;1;277;0;1;2;15;10305;20;10305;14;10305;0.608219178082192;1.45614035087719;3;0;0.315789473684211;0.162907268170426;0.0802005012531328;0.411027568922306;99;3;0;19;18;0.157894736842105;0
501499;1;16;1;1;0;0;0;0;0;0;0;1.74794520547945;0.321705426356589;1;0;0;0;0;0;0;0;0;0;0;0;0
50162;1;54;1;1;0;24;1563;24;1563;24;1563;2.41643835616438;-0.369230769230769;01.май;0;0.0571428571428571;0.0571428571428571;0.0571428571428571;0.671428571428571;6;10;1;1;0;1;1
50172;1;615;1;1;0;21;10944;21;10944;21;10944;2.01095890410959;0.260450160771704;5;0;0.148648648648649;0.148648648648649;0.0945945945945946;0.337837837837838;47;46;10;90;40;0.511111111111111;1
502252;1;41;1;1;0;26;194;34;194;94;194;1.3041095890411;13.8787878787879;3;0;0.527777777777778;0;0;0.5;26;0;0;0;0;0;0
50231;1;222;0;1;0;74;58;25;58;80;58;3.14520547945205;-0.225;01.май;0;0.189189189189189;0.0810810810810811;0;0.486486486486487;9;16;3;37;19;0.432432432432432;0
50272;1;981;0;1;792;74;303864;74;303864;74;303864;1.91780821917808;0.02734375;13;0;0.4;0.1;0.1;0.4;1;0;0;0;0;0;1
502750;1;28;0;1;0;15;100;15;100;92;100;2.14520547945205;-0.968680089485459;02.май;0;0;0;0;0;1;43;1;39;30;1;0
503311;1;197;0;0;0;29;523;31;523;0;0;0.172602739726027;24;3;0;0;0;0;0;0;0;0;0;0;0;0
503333;1;67;0;1;0;29;21;32;21;74;21;1.80821917808219;0.0492307692307692;9;0;0;0;0;0.5;0;6;6;9;0;0.666666666666667;0
503589;1;141;0;1;108;26;1557;93;1557;74;1557;1.53926940639269;0;1;0;1;0;0;0;0;0;0;3;1;0;0
503763;1;116;0;1;0;18;682;18;682;19;682;1.23287671232877;0.0436507936507936;3;0;0.363636363636364;0;0;0.0909090909090909;1;12;6;12;5;1;1
503793;1;178;1;1;6;25;15124;25;15124;26;15124;1.01369863013699;0;0.5;0;0.0540540540540541;0.216216216216216;0.027027027027027;0.324324324324324;17;17;0;20;18;0.85;0
504030;1;578;1;1;2;17;4704;17;4704;15;4704;2.03287671232877;мар.25;7;0;0.0920502092050209;0.0251046025104603;0.0125523012552301;0.514644351464435;97;55;30;139;42;0.39568345323741;1
504099;1;27;0;1;0;0;0;0;0;0;0;0.852054794520548;16.65;9;0;0.2;0.2;0;0.7;6;1;0;1;1;1;0
504209;1;708;0;1;15;23;5052;23;5052;23;5052;2.01369863013699;1.22404371584699;20;0;0.157894736842105;0.421052631578947;0.421052631578947;0.210526315789474;6;50781;4989;13449;4143;1;1
504366;1;45;1;1;0;30;114;31;114;29;114;1.88447488584475;0;1;0;0;0;0;0;0;0;0;1;1;0;0
50452;1;314;0;1;0;5;9148;5;9148;14;9148;1.07123287671233;0.0935550935550936;01.май;0;0;0.454545454545455;0.272727272727273;0.181818181818182;0;0;0;0;0;0;0
504867;1;1022;0;1;0;22;1248;22;1248;33;1248;0.512328767123288;0;02.май;0;0.166666666666667;0.0416666666666667;0.0416666666666667;0.458333333333333;15;1;0;9;1;0.111111111111111;0
504874;1;26;0;1;1;22;226;93;226;15;226;1.26803652968037;0;3;0;0.2;0;0;0.2;4;0;0;1;1;0;0
5049;1;588;0;1;45;36;33861;36;33861;36;33861;3.06849315068493;233;8;0;0.48780487804878;0.0731707317073171;0.0609756097560976;0.158536585365854;66;14;2;3;1;1;1
505003;1;62;1;1;1;29;230;28;230;94;230;1.13926940639269;0;2;0;0.0810810810810811;0.0810810810810811;0.027027027027027;0.513513513513513;28;30;3;113;102;0.265486725663717;0
505348;1;576;1;1;28;17;22108;17;22108;18;22108;0.873972602739726;0.0436507936507936;6;0;0.142857142857143;0.092436974789916;0.0336134453781513;0.168067226890756;77;27;1;21;0;1;1
505359;1;138;1;1;0;55;737;74;737;70;737;1.42420091324201;0;4;0;0.428571428571429;0.142857142857143;0.142857142857143;0.285714285714286;5;47;25;119;35;0.394957983193277;0
5057;1;363;1;1;369;33;2097;33;2097;33;2097;3.4027397260274;0.00896860986547085;7;0;0.272727272727273;0.0909090909090909;0.0909090909090909;0.409090909090909;19;223;132;343;17;0.650145772594752;1
505708;1;416;0;1;10;2;2836;2;2836;52;2836;2.19178082191781;0.0366379310344828;1;0;0.0471698113207547;0.0754716981132075;0.0188679245283019;0.481132075471698;90;17;6;56;30;0.303571428571429;0
505773;1;54;0;1;0;74;104;74;104;63;104;1.62465753424658;0.0453257790368272;04.май;0;0.25;0.5;0.125;0.25;8;45;3;56;45;0.803571428571429;1
506640;1;102;1;1;42;93;952;93;952;94;952;0.986301369863014;0.0114068441064639;3;0;0.142857142857143;0.114285714285714;0.0714285714285714;0.6;35;50;12;82;59;0.609756097560976;1
506872;1;173;0;1;533;2;11873;27;11873;33;11873;1.95844748858447;0;33;0;0.0434782608695652;0;0;0.826086956521739;10;33900;34;110;58;1;0
507309;1;440;0;1;386;20;7770;20;7770;1;7770;0.920547945205479;0.114285714285714;07.май;0;0;0.333333333333333;0.333333333333333;0.333333333333333;4;70;7;98;77;0.714285714285714;1
507620;1;98;1;1;1;25;519;34;519;21;519;1.82420091324201;0;3;0;0.176470588235294;0.0588235294117647;0;0.352941176470588;12;0;0;7;0;0;0
50772;1;10;0;0;0;0;0;0;0;0;0;1.61917808219178;0.0114068441064639;7;0;0;0;0;0;0;0;0;0;0;0;1
507746;1;228;0;1;0;27;6836;27;6836;45;6836;0.791780821917808;0.0321100917431193;03.май;0;0.363636363636364;0.0606060606060606;0.0303030303030303;0.545454545454545;24;3;0;20;20;0.15;1
507934;1;148;0;1;0;33;156;33;156;29;156;1;6.40476190476191;8;0;0;0;0;0;0;19;11;38;12;0.5;1
50828;1;126;0;1;0;50;352;50;352;33;352;2.04931506849315;-0.533453887884268;2;0;0;0.1;0.1;0.7;8;17;8;44;9;0.386363636363636;0
508344;1;4268;0;1;0;10;1096472;10;1096472;10;1096472;1.81095890410959;-0.2;7;0;0;0;0;0;0;0;0;0;0;0;1
508374;1;180;1;1;0;28;352;28;352;74;352;0.915068493150685;0;04.май;0;0.0952380952380952;0.0952380952380952;0.0714285714285714;0.452380952380952;26;70;7;143;112;0.48951048951049;1
50865;1;222;0;1;0;17;8310;17;8310;17;8310;1.91780821917808;0.307407407407407;4;0;0.2;0.1;0;0.3;4;17;2;50;44;0.34;0
50895;1;195;0;1;0;34;828;34;828;34;828;1.04931506849315;0.900621118012422;20;0;0;0;0;0;0;0;0;0;0;0;1
509523;1;256;0;1;0;17;368;18;368;19;368;1.3337899543379;0;1;0;0.4;0.2;0.2;0.2;7;2;0;4;4;0.5;0
509608;1;92;0;1;0;45;588;75;588;72;588;1.3365296803653;0;1;0;0.142857142857143;0.285714285714286;0.285714285714286;0.571428571428571;7;0;0;0;0;0;0
50961;1;18;0;0;16;0;0;0;0;0;0;3;0.622377622377622;14;0;0;0;0;0;0;124;25;120;87;1;0
509643;1;32;0;1;0;1;250;1;250;74;250;1.03835616438356;0.469827586206897;14;0;0.357142857142857;0;0;0;6;17;1;124;118;0.137096774193548;1
509772;1;158;0;1;0;33;374;25;374;26;374;1.27625570776256;0;0;0;0.235294117647059;0.0588235294117647;0.0588235294117647;0.647058823529412;11;3;2;3;1;1;0
509798;1;176;0;1;172;40;820;40;820;45;820;0.980821917808219;175.5;14;0;0.5;0.264705882352941;0.205882352941176;0.352941176470588;27;20;4;33;21;0.606060606060606;1
509871;1;6;0;0;0;45;1;0;0;0;0;2.15844748858447;0;27;0;0;0;0;0;0;252196;5824;17942;9132;1;0
510161;1;18;0;1;0;29;33;34;33;0;0;0.964383561643836;0.0492307692307692;5;0;1;1;1;0;0;0;0;1;0;0;0
51061;1;206;0;1;0;30;1482;30;1482;33;1482;2.64383561643836;16.65;0.5;0;0.5;0.05;0;0.45;10;25;13;91;5;0.274725274725275;0
510626;1;506;0;1;494;22;8348;22;8348;65;8348;0.865753424657534;0.0935550935550936;9;0;0.216867469879518;0.180722891566265;0.108433734939759;0.493975903614458;109;0;0;10;0;0;1
510635;1;29;0;0;0;22;71;21;71;74;71;1.94474885844749;1.43518518518519;3;0;0;0;0;0;0;0;0;0;0;0;0
510969;1;168;1;1;0;20;844;26;844;21;844;2.15296803652968;0;18;0;0;0;0;0;0;2;2;7;0;0.285714285714286;0
510989;1;234;1;1;1;41;1248;33;1248;16;1248;0.106849315068493;0.744186046511628;10.май;0;0.6;0.1;0.1;0.7;8;33;12;68;47;0.485294117647059;0
511127;1;114;1;1;0;72;313;73;313;74;313;2.11461187214612;0;1;0;0.355555555555556;0.111111111111111;0.111111111111111;0.4;20;0;0;5;3;0;0
511160;1;95;0;1;0;25;415;92;415;23;415;1.75022831050228;0;8;0;0.176470588235294;0.0588235294117647;0;0.588235294117647;8;6;4;16;4;0.375;0
511333;1;39;0;1;0;33;77;45;77;31;77;2.1337899543379;0;5;0;0.333333333333333;0;0;0.333333333333333;0;5;3;10;3;0.5;0
511348;1;482;1;1;0;2;6690;2;6690;31;6690;0.96986301369863;0.113314447592068;02.май;0;0.326530612244898;0.0612244897959184;0;0.530612244897959;43;0;0;0;0;0;0
511432;1;126;0;1;0;30;1876;30;1876;34;1876;0.96986301369863;0.135048231511254;4;0;0.169811320754717;0.0566037735849057;0.0188679245283019;0.0377358490566038;10;22;10;51;13;0.431372549019608;1
511476;1;392;0;1;298;5;25962;5;25962;15;25962;2.07123287671233;1.65822784810127;13;0;0.1;0.26;0.22;0.24;28;42;12;145;64;0.289655172413793;0
511720;1;7;0;1;0;74;7;0;0;0;0;1.77762557077626;0;10;0;0;0;0;0.5;1;4;0;16;0;0.25;0
511799;1;57;0;1;0;34;103;60;103;29;103;2.07899543378995;0;78;0;0.2;0;0;0.2;3;4;0;6;6;0.666666666666667;0
51227;1;57;1;1;12;41;158;31;158;74;158;1.70913242009132;0;3;0;0.333333333333333;0.111111111111111;0.0555555555555556;0.333333333333333;10;27;0;101;19;0.267326732673267;0
512609;1;128;0;1;2;24;518;24;518;29;518;1.0027397260274;0.156043956043956;7;0;0.188679245283019;0.169811320754717;0.0566037735849057;0.320754716981132;30;15;5;34;12;0.441176470588235;1
51262;1;297;0;1;0;24;417;24;417;24;417;2.18356164383562;4.08695652173913;9;0;0.333333333333333;0.333333333333333;0.333333333333333;0;2;12;0;14;12;0.857142857142857;1
512759;1;38;0;1;0;29;2542;36;2542;34;2542;0.846575342465753;-0.396581196581197;15.май;0;0.277777777777778;0.111111111111111;0.111111111111111;0.333333333333333;12;3;1;2;1;1;0
513159;1;31;0;1;0;74;48;73;48;24;48;1.88721461187215;0;2;0;0;0.166666666666667;0;0.5;2;120;39;161;69;0.745341614906832;0
513530;1;71;0;1;0;0;0;0;0;0;0;2.19406392694064;0;33;0;1;0;0;0;0;0;0;0;0;0;0
513610;1;105;0;0;1;29;560;51;560;28;560;1.48447488584475;0;0;0;0;0;0;0;0;9;6;33;6;0.272727272727273;0
513681;1;178;0;1;0;51;990;51;990;66;990;1.00821917808219;0.0436507936507936;18.май;0;0.310344827586207;0.275862068965517;0.206896551724138;0.482758620689655;26;6;1;20;2;0.3;1
513928;1;801;0;1;51;20;2493;20;2493;20;2493;1.89041095890411;0.202586206896552;3;0;0.2;0.025;0.025;0.475;18;18;9;46;14;0.391304347826087;1
514464;1;666;1;1;0;17;501879;17;501879;17;501879;1.87397260273973;0.469827586206897;2;0;0.585365853658537;0.0731707317073171;0.0487804878048781;0.170731707317073;24;1;1;1;0;1;1
514524;1;456;0;1;186;45;16227;45;16227;45;16227;1.92602739726027;0.0436507936507936;1;1;0.227272727272727;0.136363636363636;0.0909090909090909;0.272727272727273;9;217;11;318;294;0.682389937106918;1
515147;1;190;1;1;26;18;5954;18;5954;23;5954;1.03013698630137;0.469827586206897;25.май;0;0.1;0.175;0.075;0.35;29;17;0;9;2;1;1
515183;1;46;0;1;0;72;111;36;111;93;111;0.161643835616438;-0.14025974025974;02.май;0;0.555555555555556;0.111111111111111;0.111111111111111;0.444444444444444;5;0;0;4;4;0;0
515432;1;1;0;0;0;0;0;0;0;0;0;2.15022831050228;0;24;0;0;0;0;0;0;0;0;3;0;0;0
515540;1;174;0;1;0;15;616;15;616;45;616;0.931506849315068;1.74825174825175;14;0;0.375;0.375;0.125;0.375;4;0;0;1;0;0;1
515915;1;5;0;0;0;0;0;0;0;0;0;1.02191780821918;0.672985781990521;07.май;0;0;0;0;0;0;32;3;19;15;1;0
516068;1;192;0;1;615;45;1899;45;1899;45;1899;2;0.0351906158357771;4;0;0.2;0.3;0.2;0.35;11;0;0;0;0;0;1
51619;1;52;0;1;0;45;366;41;366;92;366;1.03835616438356;0.526315789473684;15;0;0;0.0869565217391304;0.0434782608695652;0.565217391304348;21;3;0;2;2;1;0
516601;1;274;0;1;1000;23;52124;23;52124;2;52124;2.75342465753425;2.59459459459459;4;0;0.75;0.125;0.125;0.625;8;135;19;186;124;0.725806451612903;1
516643;1;750;1;1;0;26;8530;26;8530;18;8530;1.14794520547945;0.0351906158357771;2;1;0.125;0;0;0;1;11;0;18;18;0.611111111111111;1
51697;1;214;0;1;12;15;880;29;880;23;880;1.44337899543379;0;57;0;0.0681818181818182;0.0909090909090909;0.0681818181818182;0.340909090909091;33;25;3;31;21;0.806451612903226;0
517351;1;187;1;1;0;32;470;23;470;24;470;2.12283105022831;0;1;0;0.8;0;0;0.6;2;99;37;208;75;0.475961538461538;0
517412;1;53;0;1;0;45;369;94;369;73;369;2.05433789954338;0;5;0;0.214285714285714;0.142857142857143;0.142857142857143;0.535714285714286;20;3;0;15;13;0.2;0
517945;1;41;0;1;0;94;50;24;50;23;50;2.10091324200913;0;1;0;0.333333333333333;0.222222222222222;0.111111111111111;0.333333333333333;6;0;0;0;0;0;0
517980;1;306;0;1;0;22;650;22;650;36;650;1.11506849315068;101;24;0;0.222222222222222;0;0;0.222222222222222;5;50781;4989;13449;4143;1;1
517992;1;96;0;1;85;74;85;94;85;75;85;1.39132420091324;0;1;0;0.142857142857143;0.285714285714286;0.0714285714285714;0.5;17;47;43;341;17;0.13782991202346;0
518092;1;172;0;1;0;15;946;15;946;75;946;1.62465753424658;1.20143884892086;10;0;0.24;0.12;0.08;0.6;22;2115;48;228;110;1;0
518743;1;90;0;1;0;29;410;29;410;28;410;1.05479452054795;0.0453257790368272;03.май;1;0.166666666666667;0;0;0.333333333333333;4;3;1;2;1;1;1
518853;1;21;0;1;0;75;76;45;76;29;76;0.156164383561644;-0.422735346358792;3;0;0.2;0;0;0.7;5;8;1;7;1;1;0
518890;1;234;0;1;0;50;1366;21;1366;70;1366;1.88721461187215;0;13;0;0.454545454545455;0.0606060606060606;0.0303030303030303;0.393939393939394;35;1;0;3;1;0.333333333333333;0
51916;1;460;0;1;0;24;3088;24;3088;24;3088;3.44931506849315;0.272486772486772;7;0;0.153846153846154;0.153846153846154;0.153846153846154;0.153846153846154;2;62;48;160;32;0.3875;1
519249;1;91;0;1;6;90;189;45;189;72;189;2.05707762557078;0;1;0;0.333333333333333;0;0;0.333333333333333;2;3;0;4;4;0.75;0
519282;1;16;1;1;0;24;20;34;20;60;20;1.34748858447489;0;4;0;0.117647058823529;0.0588235294117647;0.0588235294117647;0.764705882352941;10;0;0;1;1;0;0
519302;1;18;1;0;0;15;37;0;0;0;0;0.0383561643835616;4.515625;02.май;0;0;0;0;0;0;7;3;6;0;1;0
519500;1;88;0;1;40;45;470;45;470;72;470;2.07123287671233;39.4615384615385;24;0;0.4;0.2;0;0.2;4;2;1;3;0;0.666666666666667;1
519504;1;27;0;1;0;27;88;0;0;0;0;1.78858447488584;0;5;0;0;0;0;0;0;5;3;4;0;1;0
519518;1;609;0;1;0;35;4896;35;4896;35;4896;2.06027397260274;0.156043956043956;5;0;1;0;0;0;0;0;0;0;0;0;1
51952;1;60;1;1;0;94;213;94;213;94;213;3.0958904109589;7.11904761904762;7;0;0;0.1;0.1;0.6;10;32;0;36;32;0.888888888888889;0
519532;1;122;0;1;0;22;1180;22;1180;33;1180;0.931506849315068;0.0436507936507936;04.май;0;0;0;0;0;3;307;8;391;367;0.785166240409207;1
519924;1;381;0;0;0;15;543;15;543;15;543;1.96438356164384;195.5;09.май;0;0;0;0;0;0;0;0;3;2;0;1
520157;1;228;1;1;0;28;7503;28;7503;28;7503;1.93424657534247;0.108888888888889;0;0;0.166666666666667;0;0;0;1;5;4;15;2;0.333333333333333;1
520317;1;31;0;1;0;20;28;20;28;0;0;1.44611872146119;0;0;0;0.454545454545455;0.272727272727273;0.181818181818182;0.363636363636364;1;1;0;1;1;1;0
52043;1;459;0;1;0;18;19002;18;19002;18;19002;3.15890410958904;1.8273381294964;02.май;0;0;0.166666666666667;0;0.5;5;363;235;478;132;0.759414225941423;1
520629;1;75;0;1;0;33;68;29;68;74;68;2.90958904109589;-0.497175141242938;11;0;0.0769230769230769;0.0769230769230769;0;0;9;13;0;25;7;0.52;1
520703;1;139;0;1;0;34;199;33;199;31;199;1.55844748858448;0;12;0;0.230769230769231;0.0769230769230769;0;0.538461538461538;9;58;35;122;39;0.475409836065574;0
520721;1;542;1;1;0;1;101130;1;101130;41;101130;0.958904109589041;0.0449438202247191;10;0;0.0476190476190476;0;0;0.238095238095238;11;108;36;154;95;0.701298701298701;1
521200;1;71;0;1;0;29;111;75;111;94;111;1.65707762557078;0;1;0;0.692307692307692;0.461538461538462;0.461538461538462;0.153846153846154;9;0;0;0;0;0;0
521216;1;464;0;1;194;35;6682;35;6682;34;6682;1.80547945205479;1.49289099526066;14;0;0;0.285714285714286;0.214285714285714;0.428571428571429;10;21;3;22;19;0.954545454545455;1
521261;1;6;0;1;0;23;210;23;210;29;210;0.904109589041096;0.665094339622642;2;0;0.388888888888889;0.222222222222222;0.166666666666667;0.388888888888889;7;0;0;0;0;0;1
521535;1;74;1;1;0;33;667;90;667;30;667;2.07625570776256;0;6;0;0.5;0.05;0.05;0.55;10;8;3;8;3;1;0
52154;1;1328;0;1;20;74;5772;74;5772;74;5772;1.96986301369863;0.23859649122807;2;0;0.142857142857143;0.0952380952380952;0.0952380952380952;0.714285714285714;9;16;0;16;16;1;0
521569;1;17;0;1;0;27;60;28;60;90;60;1.19406392694064;0;15;0;0;0.25;0.125;0.5;8;0;0;0;0;0;0
521655;1;518;0;1;2;20;10584;20;10584;21;10584;1.3972602739726;-0.373001776198934;3;0;0.153846153846154;0.0961538461538462;0.0192307692307692;0.461538461538462;21;16;3;66;42;0.242424242424242;0
52189;1;406;1;1;1000;30;53528;30;53528;31;53528;1.01095890410959;7.21875;3;0;0.409090909090909;0.0909090909090909;0.0227272727272727;0.318181818181818;41;86;4;142;86;0.605633802816901;1
521929;1;320;0;1;0;33;1482;33;1482;31;1482;1.01369863013699;0.0967032967032967;16.май;0;0.179487179487179;0.115384615384615;0.0384615384615385;0.192307692307692;27;4;4;35;6;0.114285714285714;1
52200;1;1509;1;1;1000;18;415083;18;415083;18;415083;3.13150684931507;33.1;2;0;0.087719298245614;0.175438596491228;0.140350877192982;0.315789473684211;45;775;19;444;323;1;1
52220;1;426;0;0;24;85;1440;85;1440;85;1440;2.24109589041096;195.5;02.май;0;0;0;0;0;0;31;2;30;28;1;1
522841;1;98;0;1;0;29;1212;29;1212;99;1212;0.117808219178082;0.919230769230769;28;0;0.24390243902439;0.146341463414634;0.0975609756097561;0.48780487804878;9;7;4;72;9;0.0972222222222222;0
522889;1;404;0;1;0;18;2428;18;2428;16;2428;1.01095890410959;0.135048231511254;3;0;0;0;0;0;0;0;0;0;0;0;1
522913;1;18;0;1;0;74;96;24;96;94;96;1.50639269406393;0;9;0;0.2;0;0;0.4;4;4;1;4;1;1;0
523145;1;62;1;1;0;50;1222;50;1222;45;1222;1.12876712328767;4.515625;2;0;1;1;0;0;1;2;0;1;0;1;1
523569;1;598;0;1;1000;10;107498;10;107498;18;107498;0.96986301369863;0.0661322645290581;05.май;0;0.285714285714286;0.142857142857143;0.119047619047619;0;22;2;0;7;0;0.285714285714286;1
523927;1;121;0;1;0;31;122;23;122;25;122;1.6324200913242;0;31;0;0.235294117647059;0;0;0.470588235294118;5;2;1;5;1;0.4;0
523943;1;190;0;1;0;19;870;19;870;20;870;0.931506849315068;0.0453257790368272;6;0;0.388888888888889;0.111111111111111;0.0555555555555556;0.388888888888889;10;2;1;7;4;0.285714285714286;1
524268;1;355;0;1;0;1;2432;11;2432;22;2432;1.98858447488584;0;72;0;0.181818181818182;0;0;0.454545454545455;16;146;50;328;25;0.445121951219512;0
